Time (s),Range (mm),Range Avg 3 (mm),Range Avg 5 (mm),Range Avg 8 (mm),Range Avg 10 (mm),Lumens (0dB),Velocity Avg 3 (mm/s),Velocity Avg 10 (mm/s),Velocity Avg 3 Manual (mm/s),Average of Vel Avg 3,Average of Manual Vel Avg 3
62.47,41,41.666666666666664,41.6,41.125,41.1,6.85,-1.008064516128968,0.30241935483870463,0.0,-0.0791038148722123,1.2663398692811227
62.63,42,41.333333333333336,41.6,41.625,41.2,6.98,8.526512829121202e-14,0.625,-2.0833333333332558,-0.672043010752636,-1.3888888888888484
62.79,42,41.666666666666664,41.8,41.5,41.3,7.17,1.0732323232323608,1.1775846702317239,2.083333333333348,0.02172260236782601,3.434289889507151e-14
62.96,41,41.666666666666664,41.4,41.625,41.6,7.23,1.0732323232323608,0.8556149732620213,0.0,0.715488215488269,3.434289889507151e-14
63.12,43,42.0,41.8,41.75,41.6,7.17,1.0080645161290818,0.6881720430106952,2.0833333333333925,1.0515097208646011,1.388888888888917
63.27,42,42.0,42.0,41.875,41.8,7.23,2.0161290322581635,0.9905913978494425,0.0,1.3658086238732021,0.6944444444444677
63.43,43,42.666666666666664,42.2,41.875,41.9,7.17,1.9895196601282805e-13,0.3125,4.166666666666741,1.0080645161291482,2.0833333333333814
63.59,41,42.0,42.0,41.875,41.9,7.1,-4.047831253713596,-0.8556149732620781,-4.166666666666556,-0.6772340738184113,6.513308411134251e-14
63.76,40,41.333333333333336,41.8,41.75,41.6,6.85,-7.267528223410437,-1.8215240641711148,-3.9215686274510912,-3.7717864923746114,-1.307189542483632
63.92,38,39.666666666666664,40.8,41.25,41.3,6.66,-10.77508960573499,-2.627688172043122,-10.416666666666456,-7.363483027619675,-6.168300653594698
64.07,36,38.0,39.6,40.5,40.8,6.66,-7.750896057348072,-2.9301075268817556,-11.111111111111727,-8.5978379621645,-8.483115468409755
64.23,38,37.333333333333336,38.6,40.125,40.4,6.66,-3.1249999999998437,-2.8124999999999716,-4.16666666666637,-7.216995221027635,-8.564814814814847
64.39,37,37.0,37.8,39.375,39.9,6.66,-1.0732323232323608,-3.035873440285215,-2.0833333333333925,-3.9830427935267587,-5.787037037037159
64.56,36,37.0,37.0,38.625,39.4,6.59,-2.1464646464647217,-3.67981283422462,0.0,-2.1148989898989754,-2.08333333333325
64.72,36,36.333333333333336,36.6,37.75,38.7,6.59,-6.603942652329565,-5.213709677419274,-4.166666666666741,-3.274546540675549,-2.0833333333333734
64.87,33,35.0,36.0,36.75,37.8,6.66,-6.603942652329536,-5.818548387096726,-8.888888888888568,-5.118116650374607,-4.351851851851765
65.03,34,34.333333333333336,35.2,36.0,36.9,6.78,-3.125000000000071,-4.6875000000000995,-4.166666666666741,-5.444295101553057,-5.740740740740679
65.19,35,34.0,34.8,35.625,36.3,6.72,0.8281342840165564,-3.3578431372549318,-2.0833333333333925,-2.966936122771017,-5.046296296296229
65.36,35,34.666666666666664,34.6,35.5,35.8,6.66,2.974598930481264,-2.391934046345824,3.921568627450927,0.22591107149924974,-0.7761437908497312
65.52,35,35.0,34.4,35.125,35.5,6.66,-1.2858422939065974,-1.9395161290322278,2.0833333333333925,0.8389636401970743,1.3071895424836466
65.67,33,34.333333333333336,34.4,34.625,35.2,6.66,-3.301971326164761,-2.241935483870961,-4.44444444444426,-0.5377382298633648,0.5201525054466908
65.83,34,34.0,34.4,34.375,34.8,6.59,-2.0833333333333854,-2.187500000000057,-2.0833333333333925,-2.2237156511349148,-1.481481481481416
65.99,34,33.666666666666664,34.2,34.125,34.5,6.53,0.8281342840165564,-1.2511140819964481,-2.0833333333333925,-1.5190567918271967,-2.870370370370344
66.16,35,34.333333333333336,34.2,34.375,34.4,6.53,1.9013666072489173,-0.9291443850267598,3.921568627450969,0.21538918597736276,-0.08169934640526784
66.32,34,34.333333333333336,34.0,34.375,34.2,6.46,-1.0416666666665435,-0.625,0.0,0.5626114081996434,0.6127450980391963
66.48,33,34.0,34.0,34.125,34.2,6.4,-3.3019713261650168,-0.34408602150541867,-2.0833333333332074,-0.814090461860881,0.612745098039258
66.63,33,33.333333333333336,33.8,33.875,34.1,6.4,-2.2939068100361055,-0.6465053763441091,-4.444444444444681,-2.212514934289222,-2.175925925925959
66.79,34,33.333333333333336,33.8,33.75,34.0,6.34,-0.8714596949891984,-1.1151960784314099,0.0,-2.15577927706344,-2.175925925925959
66.97,32,33.0,33.2,33.625,33.7,6.08,-2.0538720538720696,-1.8484848484848442,-1.8518518518519411,-1.7397461862991246,-2.0987654320988702
67.12,32,32.666666666666664,32.8,33.375,33.4,6.02,-0.13888888888874362,-0.42741935483860516,-2.222222222222154,-1.021406879250004,-1.3580246913580278
67.28,35,33.0,33.2,33.5,33.6,5.95,3.125000000000071,0.6250000000000284,2.0833333333333925,0.31074635241308596,-0.6635802469135635
67.44,34,33.666666666666664,33.4,33.375,33.6,5.82,2.0161290322581493,-0.6881720430107379,4.166666666666741,1.6674133811231588,1.3425925925926636
67.59,32,33.666666666666664,33.0,33.125,33.4,5.7,-2.0161290322581493,-1.2930107526881471,0.0,1.0416666666666903,2.0833333333333814
67.75,33,33.0,33.2,33.125,33.2,5.63,-2.0833333333333712,-0.625,-4.166666666666741,-0.6944444444444571,3.848773152033876e-15
67.91,34,33.0,33.6,33.25,33.2,5.57,1.0416666666666856,0.0,0.0,-1.019265232974945,-1.3888888888889097
68.07,33,33.333333333333336,33.2,33.125,33.2,5.38,1.0416666666667567,1.4210854715202004e-14,2.0833333333333925,2.3684757858670007e-14,-0.6944444444444455
68.23,33,33.333333333333336,33.0,33.25,33.2,5.25,1.1469534050180386,0.34408602150540446,0.0,1.0767622461171602,0.6944444444444681
68.38,35,33.666666666666664,33.6,33.625,33.3,5.12,0.2614379084968732,0.3541666666666714,2.222222222222317,0.8166859933938895,1.4351851851852402
68.55,32,33.333333333333336,33.4,33.25,33.3,5.18,-0.9506833036244444,0.32196969696970257,-1.9607843137254426,0.1525693366301558,0.08714596949896188
68.71,33,33.333333333333336,33.2,33.125,33.4,5.31,-2.0833333333331012,-0.3124999999998721,0.0,-0.9241929094868908,0.08714596949896188
68.87,33,32.666666666666664,33.2,33.25,33.2,5.7,-1.0416666666663872,-0.9374999999999574,-4.166666666666415,-1.3585611012079777,-2.0424836601306153
69.03,33,33.0,33.2,33.25,33.1,5.89,2.1550179211469356,0.3857526881719622,2.0833333333333925,-0.32332735961751763,-0.6944444444443368
69.18,34,33.333333333333336,33.0,33.25,33.3,6.02,1.1805555555554577,0.7083333333332433,2.222222222222154,0.7646356033453353,0.0462962962963811
69.35,33,33.333333333333336,33.2,33.25,33.3,6.08,2.146464646464352,0.32196969696965994,0.0,1.8273460410555817,1.435185185185186
69.51,35,34.0,33.6,33.5,33.4,6.14,1.0416666666663446,0.31249999999995737,4.16666666666637,1.456228956228718,2.129629629629512
69.67,33,33.666666666666664,33.6,33.25,33.4,6.14,0.1388888888889852,0.34408602150541867,-2.0833333333333925,1.1090067340065606,0.6944444444443297
69.82,34,34.0,33.8,33.5,33.5,6.14,-2.8853046594975353,-0.865591397849272,2.2222222222223644,-0.5682497013140685,1.4351851851851178
69.98,31,32.666666666666664,33.2,33.25,33.1,6.08,-4.292929292928903,-1.0026737967913135,-8.333333333332785,-2.3464483545124843,-2.7314814814812673
70.15,33,32.666666666666664,33.2,33.25,33.2,6.08,-0.9803921568628482,0.2941176470587976,0.0,-2.7195420364297624,-2.037037037036803
70.32,33,32.333333333333336,32.8,33.25,33.2,6.14,3.3422459893041037,0.6439393939392914,-1.9607843137256065,-0.6436918201625493,-3.4313725490194593
70.48,35,33.666666666666664,33.2,33.375,33.4,6.34,6.326164874551708,1.2930107526881756,8.33333333333274,2.8960062356643212,2.124183006535716
70.63,35,34.333333333333336,33.4,33.625,33.6,6.59,2.293906810036134,0.38575268817216113,4.444444444444729,3.9874392246306485,3.605664488017292
70.79,33,34.333333333333336,33.8,33.375,33.5,6.08,-2.852049910873859,-0.6071746880570572,0.0,1.9226739245713276,4.259259259259161
70.96,32,33.333333333333336,33.6,33.25,33.4,6.21,-8.218211527034754,-1.8950534759356543,-5.8823529411769035,-2.9254515426241596,-0.47930283224405407
71.12,30,31.666666666666668,33.0,32.75,32.9,6.59,-3.4647950089121053,-1.039438502673633,-10.416666666665972,-4.845018815606906,-5.433006535947622
71.29,35,32.333333333333336,33.0,33.25,33.1,6.85,2.974598930481264,0.24844028520496408,3.921568627450948,-2.9028025351551983,-4.125816993463972
71.45,33,32.666666666666664,32.6,33.25,33.0,6.85,4.875965537730181,0.5336452762923045,2.083333333333348,1.4619231530997798,-1.4705882352938884
71.62,34,34.0,32.8,33.375,33.3,6.59,1.6562685680330986,0.8556149732619929,7.843137254901896,3.168944345414848,4.616013071895401
71.78,33,33.333333333333336,33.0,33.125,33.3,6.27,-2.0833333333333712,0.0,-4.166666666666741,1.4829669241433028,1.9199346405228381
71.94,33,33.333333333333336,33.6,32.875,33.3,6.27,-1.1469534050178538,-0.6881720430106952,0.0,-0.5246727234393754,1.2254901960783888
72.09,33,33.0,33.2,32.875,33.1,6.4,-2.1550179211469356,-1.5954301075268802,-2.222222222222154,-1.7951015531660535,-2.1296296296296275
72.25,32,32.666666666666664,33.0,32.875,32.8,6.34,-1.0416666666666998,-0.9375000000000284,-2.0833333333333925,-1.4478793309438298,-1.435185185185178
72.41,33,32.666666666666664,32.8,33.25,32.8,6.46,0.9506833036244586,0.5704099821746809,0.0,-0.7486670947297256,-1.435185185185178
72.58,34,33.0,33.0,33.125,33.0,6.66,2.0996732026143263,1.613970588235233,1.9607843137254846,0.6695632798573617,-0.04084967320263185
72.73,33,33.333333333333336,33.0,33.125,33.3,6.85,1.1469534050178538,0.42741935483861937,2.222222222222154,1.399103303752213,1.3943355119825505
72.89,33,33.333333333333336,33.0,33.0,33.1,6.98,-1.1469534050178538,-0.6048387096774377,0.0,0.6998910675381088,1.3943355119825505
73.04,33,33.0,33.2,33.0,33.1,7.1,-1.1469534050178396,-0.30241935483871885,-2.222222222222154,-0.3823178016726132,4.292862361883938e-15
73.2,33,33.0,33.2,33.0,33.0,7.36,1.4210854715202004e-14,-0.32196969696970257,0.0,-0.7646356033452264,-0.7407407407407137
73.37,33,33.0,33.0,33.0,33.0,7.49,-1.4210854715202004e-14,-1.4210854715202004e-14,0.0,-0.3823178016726132,-0.7407407407407137
73.53,33,33.0,33.0,33.125,33.0,7.42,0.950683303624487,0.28520499108735464,0.0,0.3168944345414957,4.292862361883938e-15
73.7,34,33.333333333333336,33.2,33.25,33.1,7.42,1.9078742608154613,0.8422035480859194,1.9607843137254846,0.952852521479978,0.6535947712418325
73.88,34,33.666666666666664,33.4,33.25,33.3,7.49,0.8417508417508941,0.5050505050505194,1.8518518518519016,1.2334361353969474,1.270878721859133
74.03,33,33.666666666666664,33.4,33.25,33.3,7.42,-0.8417508417508941,-0.2525252525252455,0.0,0.6359580869384871,1.270878721859133
74.21,33,33.333333333333336,33.4,33.25,33.2,7.49,-0.8714596949891842,0.06944444444437181,-1.8518518518519016,-0.29048656499639475,4.366877230192283e-15
74.37,34,33.333333333333336,33.6,33.375,33.3,7.49,1.041666666666714,0.6249999999999574,0.0,-0.22384795669112142,-0.6172839506172961
74.53,34,33.666666666666664,33.6,33.5,33.4,7.42,2.1550179211469214,0.6465053763440807,2.083333333333348,0.775074964274817,0.07716049382715322
74.68,34,34.0,33.6,33.625,33.5,7.36,-0.6576797385624218,0.07843137254894827,2.222222222222154,0.8463349497504046,1.4351851851851718
74.85,32,33.333333333333336,33.4,33.5,33.4,7.36,-2.97459893048142,-0.28520499108738306,-3.921568627451255,-0.49242024929897354,0.12799564270142008
75.01,33,33.0,33.4,33.375,33.4,7.36,-2.0833333333333144,-1.4210854715202004e-14,-2.0833333333332074,-1.9052040007923854,-1.2608932461874318
75.17,33,32.666666666666664,33.2,33.25,33.4,7.3,-1.0416666666666998,-0.625,-2.0833333333333925,-2.0331996434938113,-2.696078431372614
75.33,32,32.666666666666664,32.8,33.125,33.2,7.3,-1.4210854715202004e-14,-0.9489247311827995,0.0,-1.041666666666676,-1.3888888888888624
75.48,33,32.666666666666664,32.6,33.125,33.1,7.17,1.0080645161291102,-0.04166666666662877,0.0,-0.01120071684586795,-0.6944444444444599
75.64,34,33.0,33.0,33.125,33.2,7.1,1.0416666666666998,0.0,2.0833333333333925,0.6832437275985986,0.6944444444444685
75.8,32,33.0,32.8,32.875,33.1,7.17,-1.0416666666666998,-0.9375000000000284,0.0,0.33602150537637004,0.6944444444444685
75.96,32,32.666666666666664,32.6,32.625,32.9,7.17,-1.0080645161291102,-0.6048387096774661,-2.0833333333333925,-0.33602150537637004,4.292862361883938e-15
76.11,34,32.666666666666664,33.0,32.875,32.9,7.3,2.016129032258192,1.4210854715202004e-14,0.0,-0.011200716845872686,-0.6944444444444599
76.27,34,33.333333333333336,33.2,33.0,32.9,7.3,3.1250000000000426,0.3124999999999716,4.166666666666785,1.3776881720430414,0.6944444444444685
76.43,33,33.666666666666664,33.0,33.0,33.0,7.23,-1.9895196601282805e-13,0.31249999999994316,2.083333333333163,1.7137096774193452,2.08333333333332
76.59,33,33.333333333333336,33.2,33.125,33.0,7.23,-2.155017921147021,1.4210854715202004e-14,-2.083333333333348,0.3233273596176076,1.3888888888888709
76.74,33,33.0,33.4,33.125,33.0,7.17,-2.0996732026144542,0.0,-2.2222222222223644,-1.4182303745872247,-0.7407407407408456
76.91,32,32.666666666666664,33.0,32.875,33.0,7.23,0.12254901960790221,0.32196969696970257,-1.9607843137254846,-1.3773807013845243,-2.0887799564270613
77.07,34,33.0,33.0,33.125,33.1,7.1,4.166666666666416,0.9374999999999574,2.0833333333333925,0.7298474945532879,-0.6998910675381479
77.23,36,34.0,33.6,33.625,33.3,7.04,4.166666666666387,0.937499999999929,6.249999999999578,2.818627450980235,2.124183006535833
77.39,33,34.333333333333336,33.6,33.5,33.4,7.04,0.0,0.6250000000000284,2.0833333333333925,2.777777777777601,3.4722222222221255
77.55,33,34.0,33.6,33.375,33.5,7.04,-3.301971326164775,0.30241935483871885,-2.0833333333333925,0.288231780167204,2.083333333333197
77.7,34,33.333333333333336,34.0,33.5,33.5,6.98,-0.27777777777751567,0.30241935483874727,-4.44444444444426,-1.193249701314097,-1.4814814814814155
77.86,35,34.0,34.2,33.75,33.6,7.1,4.047831253713639,0.8923796791443976,4.166666666666741,0.15602738325711604,-0.7870370370369661
78.03,35,34.666666666666664,34.0,34.0,33.8,7.1,4.047831253713639,1.5363190730837886,3.921568627450927,2.605961576549921,1.2145969498911404
78.19,36,35.333333333333336,34.6,34.5,34.1,7.23,3.0971479500891945,1.8215240641711574,4.166666666666785,3.7309368191721575,4.084967320261488
78.36,36,35.666666666666664,35.2,34.75,34.4,7.49,2.0239156268568053,2.143493761140803,1.9607843137254426,3.056298276886546,3.349673202614389
78.52,36,36.0,35.6,34.75,34.8,7.55,-0.13888888888877204,1.5537634408602514,2.0833333333333925,1.660724896019076,2.736928104575211
78.67,35,35.666666666666664,35.6,35.0,34.9,7.62,-1.1805555555555003,0.3541666666666572,-2.222222222222154,0.23482372747084432,0.6072984749455644
78.84,36,35.666666666666664,35.8,35.375,34.9,7.81,1.9607843137254832,1.4705882352941018,0.0,0.2137799564270703,-0.04629629629624973
79.01,38,36.333333333333336,36.2,35.875,35.4,7.81,4.047831253713639,2.713903743315498,3.921568627450969,1.6093533372945406,0.5664488017429425
79.17,37,37.0,36.4,36.125,35.8,7.81,3.0971479500891945,2.14349376114086,4.166666666666741,3.0352545058427722,2.6960784313725745
79.34,37,37.333333333333336,36.6,36.375,36.1,7.81,-0.12254901960790221,1.4995543672014122,1.9607843137254846,2.3408100613983103,3.3496732026144027
79.5,37,37.0,37.0,36.5,36.3,7.81,-1.0416666666666998,1.2500000000000142,-2.0833333333333925,0.6443107546048642,1.3480392156862822
79.66,37,37.0,37.2,36.625,36.5,7.81,-0.9506833036244586,0.6439393939394478,0.0,-0.7049663299663536,-0.04084967320263141
79.83,36,36.666666666666664,36.8,36.625,36.5,7.74,-0.9803921568627487,0.29411764705882604,-1.9607843137254846,-0.9909140423846358,-1.3480392156862877
80.0,37,36.666666666666664,36.8,36.875,36.6,7.81,0.0,0.5882352941176521,0.0,-0.6436918201624025,-0.6535947712418236
80.17,37,36.666666666666664,36.8,37.0,36.7,7.87,1.9607843137254832,1.1764705882352757,0.0,0.3267973856209115,-0.6535947712418236
80.34,38,37.333333333333336,37.0,37.0,37.0,7.87,2.016806722689026,1.1774042950513461,3.921568627450969,1.3258636788048364,1.307189542483661
80.52,37,37.333333333333336,37.0,37.0,37.1,7.87,2.0168067226889974,0.5723622782446398,0.0,1.9981325863678354,1.307189542483661
80.69,39,38.0,37.6,37.25,37.2,7.87,2.9411764705882035,0.8823529411764497,3.921568627450927,2.3249299719887424,2.6143790849673034
80.86,39,38.333333333333336,38.0,37.5,37.4,7.94,1.960784313725469,0.8823529411764497,1.9607843137254846,2.3062558356675567,1.9607843137254752
81.03,38,38.666666666666664,38.2,37.625,37.5,7.94,-0.9803921568627345,0.29411764705882604,1.9607843137254426,1.307189542483646,2.614379084967289
81.2,37,38.0,38.0,37.75,37.5,7.94,-2.9411764705882177,0.29411764705882604,-3.921568627450927,-0.6535947712418277,4.736951571734001e-15
81.37,38,37.666666666666664,38.2,37.875,37.6,7.87,-0.9191176470587834,0.9840686274510233,-1.9607843137254846,-1.6135620915032451,-1.3071895424836517
81.52,38,37.666666666666664,38.0,38.0,37.8,7.94,1.0080645161289112,0.9905913978494851,0.0,-0.95074320050603,-1.9607843137254657
81.68,38,38.0,37.8,38.0,37.9,7.94,1.0080645161289112,0.6465053763441233,2.0833333333332074,0.36567046173301304,0.040849673202579005
81.83,38,38.0,37.8,38.125,38.0,7.94,1.0080645161290107,0.6465053763440949,0.0,1.0080645161289443,0.6944444444444072
81.99,39,38.333333333333336,38.2,38.125,38.1,7.94,-0.8281342840165564,0.03676470588239056,2.0833333333333925,0.39599824941378853,1.3888888888888715
82.16,36,37.666666666666664,37.8,37.75,38.0,7.87,-0.8281342840165706,-0.28520499108735464,-3.921568627450969,-0.21606801730137212,-0.6127450980391873
82.32,39,38.0,38.0,37.875,38.0,7.94,-1.0416666666663446,-0.624999999999929,2.0833333333333925,-0.8993117448998239,0.08169934640527687
82.48,37,37.333333333333336,37.8,37.875,37.8,7.94,-2.0833333333331012,-1.2499999999999858,-4.16666666666637,-1.3177114280053388,-2.0016339869279776
82.64,36,37.333333333333336,37.4,37.625,37.6,8.0,0.0,0.0,0.0,-1.041666666666482,-0.6944444444443212
82.8,39,37.333333333333336,37.4,37.75,37.8,8.0,-1.9013666072489173,-0.21167557932257353,0.0,-1.3282333135273394,-1.3888888888887854
82.97,35,36.666666666666664,37.2,37.375,37.5,8.13,1.3183303624481368,-0.5336452762923045,-3.921568627450969,-0.19434541493359347,-1.3071895424836517
83.13,39,37.666666666666664,37.2,37.5,37.6,8.13,1.0416666666671262,8.526512829121202e-14,6.250000000000133,0.15287680728878192,0.7761437908497261
83.29,37,37.0,37.2,37.25,37.5,8.19,3.694822225952521e-13,-0.6250000000000142,-4.16666666666637,0.7866656763718775,-0.612745098039064
83.45,37,37.666666666666664,37.4,37.375,37.4,8.26,1.0416666666666998,-0.6250000000000284,4.166666666666741,0.6944444444447319,2.083333333333506
83.61,38,37.333333333333336,37.2,37.25,37.3,8.32,0.8281342840165706,0.5336452762923187,-2.083333333333348,0.6232669835612134,-0.6944444444443212
83.78,39,38.0,38.0,37.5,37.6,8.38,1.9013666072488888,0.21167557932258774,3.921568627450927,1.2570558526440532,2.0016339869281112
83.94,37,38.0,37.6,37.625,37.4,8.32,0.0,-0.3125000000000142,0.0,0.9098336304218199,0.6127450980391979
84.1,38,38.0,37.8,37.5,37.5,8.32,0.0,1.249999999999929,0.0,0.633788869082963,1.3071895424836473
84.26,39,38.0,38.2,38.0,37.8,8.26,1.0416666666667425,0.6249999999998579,0.0,0.34722222222224747,4.884981308350689e-15
84.42,38,38.333333333333336,38.2,37.875,37.7,8.26,1.073232323232375,0.5336452762923329,2.0833333333333925,0.7049663299663725,0.6944444444444691
84.59,38,38.333333333333336,38.0,38.0,38.0,8.26,-1.0732323232323893,0.5336452762922761,0.0,0.34722222222224275,0.6944444444444691
84.75,38,38.0,38.2,38.125,37.9,8.26,-2.0833333333333997,-0.3125000000000142,-2.0833333333333925,-0.6944444444444713,4.884981308350689e-15
84.91,37,37.666666666666664,38.0,38.0,37.9,8.19,0.0,0.6250000000000284,-2.0833333333333925,-1.0521885521885963,-1.3888888888889237
85.07,39,38.0,38.0,38.0,38.1,8.19,1.8474111129762605e-13,0.31250000000008527,2.0833333333333925,-0.694444444444405,-0.6944444444444594
85.23,37,37.666666666666664,37.8,38.0,38.0,8.19,-1.073232323232233,-0.8923796791443834,-2.0833333333332074,-0.35774410774401605,-0.6944444444443979
85.4,37,37.666666666666664,37.6,37.875,37.8,8.19,-1.4210854715202004e-14,0.07352941176472427,0.0,-0.3577441077440208,6.631732200427602e-14
85.56,39,37.666666666666664,37.8,37.875,38.0,8.26,0.0,0.3125,0.0,-0.3577441077440824,-0.6944444444443979
85.72,37,37.666666666666664,37.8,37.75,37.9,8.26,2.0833333333333997,-0.3125000000000142,0.0,0.6944444444444619,4.588921835117314e-15
85.88,39,38.333333333333336,37.8,37.875,37.9,8.26,3.694822225952521e-13,-0.31249999999995737,4.166666666666785,0.6944444444445897,1.388888888888933
86.04,37,37.666666666666664,37.8,37.75,37.8,8.26,-2.1464646464643806,-0.607174688057043,-4.166666666666415,-0.021043771043537163,1.2819375191005142e-13
86.21,37,37.666666666666664,37.8,37.75,37.7,8.26,-1.0732323232321477,-0.28520499108735464,0.0,-1.0732323232320529,1.2819375191005142e-13
86.37,38,37.333333333333336,37.6,37.625,37.7,8.26,-1.0080645161288828,2.842170943040401e-14,-2.083333333333163,-1.4092538286084704,-2.083333333333188
86.52,37,37.333333333333336,37.6,37.625,37.7,8.32,-2.842170943040401e-14,-0.5514705882353041,0.0,-0.693765613120353,-0.6944444444443828
86.69,37,37.333333333333336,37.2,37.625,37.5,8.26,-1.4210854715202004e-14,-0.2484402852049925,0.0,-0.3360215053763085,-0.6944444444443828
86.85,38,37.333333333333336,37.4,37.5,37.6,8.32,3.124999999999659,1.2499999999999432,0.0,1.0416666666665388,4.884981308350689e-15
87.01,40,38.333333333333336,38.0,37.875,37.9,8.32,2.0833333333329023,-1.8474111129762605e-13,6.249999999999578,1.736111111110849,2.0833333333331976
87.17,36,38.0,37.6,37.5,37.6,8.26,0.0,-0.3125,-2.0833333333333925,1.7361111111108538,1.3888888888887336
87.33,39,38.333333333333336,38.0,37.75,37.8,8.19,-5.208333333333428,-0.9375000000000426,2.0833333333333925,-1.041666666666842,2.0833333333331976
87.49,34,36.333333333333336,37.4,37.375,37.3,8.19,-5.208333333333869,-1.5625000000000853,-12.500000000000266,-3.4722222222224324,-4.1666666666667505
87.65,37,36.666666666666664,37.2,37.25,37.3,8.26,0.12254901960754694,0.28520499108738306,2.083333333333163,-3.4313725490199167,-2.777777777777899
87.82,38,36.333333333333336,36.8,37.375,37.4,8.26,5.488710635768456,0.9291443850267171,-1.9607843137256065,0.13430877401404473,-4.125816993464231
87.98,40,38.333333333333336,37.6,37.75,37.6,8.26,7.2916666666660035,0.9374999999999432,12.499999999999156,4.300975440680669,4.207516339868909
88.14,38,38.666666666666664,37.4,37.75,37.7,8.26,1.0416666666666714,0.625,2.083333333333348,4.607347989700377,4.207516339868971
88.3,38,38.666666666666664,38.2,37.5,37.8,8.26,0.0,0.9375000000000142,0.0,2.7777777777775583,4.86111111111084
88.46,40,38.666666666666664,38.8,38.0,38.0,8.26,1.4210854715202004e-14,0.0735294117647669,0.0,0.34722222222222854,0.6944444444444541
88.63,38,38.666666666666664,38.8,37.875,37.8,8.06,1.0732323232322187,0.39549910873431315,0.0,0.35774410774407767,4.736951571734001e-15
88.79,39,39.0,38.6,38.5,38.1,8.19,-1.041666666666913,0.6249999999998721,2.0833333333332074,0.010521885521773319,0.6944444444444072
88.95,38,38.333333333333336,38.6,38.625,38.0,8.19,-3.125000000000071,0.625,-4.166666666666741,-1.0311447811449217,-0.6944444444445064
89.11,37,38.0,38.4,38.5,38.3,8.19,0.0,1.8750000000000426,-2.0833333333333925,-1.3888888888889948,-1.3888888888889703
89.27,40,38.333333333333336,38.4,38.5,38.6,8.13,1.8474111129762605e-13,0.6250000000001279,2.0833333333333925,-1.0416666666666288,-1.3888888888889088
89.43,37,38.0,38.2,38.375,38.5,8.32,2.0833333333336412,-0.3124999999999858,-2.0833333333332074,0.6944444444446086,-0.6944444444443979
89.59,40,39.0,38.4,38.625,38.5,8.7,2.0833333333333712,0.3125000000000142,6.250000000000133,1.3888888888890658,2.083333333333444
89.75,39,38.666666666666664,38.6,38.5,38.6,8.13,1.2858422939066259,0.6465053763440949,-2.0833333333333925,1.8175029868578794,0.6944444444445157
89.9,39,39.333333333333336,39.0,38.625,38.7,8.58,-0.7302867383515519,-0.5631720430108231,4.444444444444308,0.8796296296294818,2.8703703703703543
90.06,37,38.333333333333336,38.4,38.375,38.4,9.54,-4.170380273321527,-0.9659090909091361,-6.250000000000133,-1.2049415725888177,-1.2962962962964013
90.23,38,38.0,38.6,38.375,38.4,11.2,-0.9506833036244728,-1.4210854715202004e-14,-1.9607843137254846,-1.9504501050991838,-1.2554466230937653
90.39,39,38.0,38.4,38.625,38.4,12.54,0.0,-0.3125000000000142,0.0,-1.7070211923153333,-2.736928104575201
90.55,37,38.0,38.0,38.25,38.3,13.25,1.1469534050178538,0.3857526881719764,0.0,0.065423367131127,-0.6535947712418236
90.7,39,38.333333333333336,38.0,38.5,38.5,13.57,4.171146953405113,1.2930107526881756,2.222222222222154,1.7727001194743224,0.7407407407407226
90.86,42,39.333333333333336,39.0,38.75,38.7,13.18,7.022430184194889,1.784759358288781,6.250000000000133,4.113510180872619,2.8240740740741006
91.03,41,40.666666666666664,39.6,39.0,39.1,11.9,4.875965537730153,1.1408199643493333,7.843137254901854,5.356514225110051,5.4384531590413845
91.19,40,41.0,39.8,39.125,39.1,11.58,1.0080645161290818,1.0322580645160429,2.0833333333333925,4.302153412684707,5.392156862745131
91.34,42,41.0,40.8,39.75,39.4,12.54,0.0,1.6370967741935232,0.0,1.9613433512864116,3.3088235294117534
91.5,41,41.0,41.2,40.125,39.6,13.25,3.125000000000057,2.500000000000071,0.0,1.3776881720430463,0.6944444444444686
91.66,43,42.0,41.4,40.625,40.2,13.95,4.17038027332157,3.35784313725496,6.250000000000133,2.431793424440542,2.083333333333382
91.83,43,42.333333333333336,41.8,41.375,40.7,14.21,4.170380273321541,3.035873440285201,1.9607843137254846,3.8219201822143893,2.73692810457521
91.99,44,43.333333333333336,42.6,42.0,41.2,14.34,4.171146953405071,3.9206989247310844,6.250000000000133,4.170635833349394,4.820261437908588
92.14,44,43.666666666666664,43.0,42.25,41.9,14.27,3.1630824372760173,4.223118279569832,2.2222222222221064,3.8348698880008762,3.477668845315913
92.3,45,44.333333333333336,43.8,42.75,42.5,14.34,2.0833333333333997,2.500000000000057,4.166666666666785,3.139187574671496,4.2129629629630125
92.46,44,44.333333333333336,44.0,43.25,42.7,14.08,2.85204991087339,2.3551693404634477,0.0,2.699488560494269,2.129629629629635
92.63,47,45.333333333333336,44.8,43.875,43.3,13.76,0.7055852644090237,2.6771390374331077,5.8823529411764115,1.880322836205271,3.349673202614404
92.79,43,44.666666666666664,44.6,44.125,43.6,13.76,-4.166666666666572,0.9374999999998863,-4.166666666666415,-0.20301049712805272,0.5718954248366707
92.95,42,44.0,44.2,44.0,43.6,14.46,-6.603942652330062,0.6881720430108089,-4.166666666666741,-3.35500801819587,-0.8169934640522429
